player_id,start_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
zimmejo02,2009,145,57,40,145,8,4,0,2677.0,843,321,80,182,739,5.0,13.0,34.0,1,3658.0,0.0,350,36.0,17.0,3389.0
fienca01,2009,192,12,10,0,0,0,1,523.0,157,76,23,37,165,7.0,4.0,1.0,0,710.0,49.0,80,7.0,10.0,655.0
hallaro01,1998,144,59,31,119,14,5,1,2525.0,845,359,74,242,607,8.0,26.0,23.0,4,3566.0,6.0,412,17.0,8.0,3276.0
lizra01,2007,28,6,8,21,0,0,0,331.0,132,92,20,76,82,4.0,9.0,6.0,0,531.0,5.0,98,2.0,4.0,443.0
martira02,1988,147,62,49,144,25,13,0,2854.0,830,354,77,372,713,24.0,22.0,25.0,5,4007.0,0.0,404,,,3610.0
jarvike01,1994,85,12,19,40,3,2,1,897.0,392,220,57,115,165,7.0,10.0,7.0,0,1389.0,17.0,244,,,1267.0
raudo01,1972,178,64,44,143,25,8,3,2987.0,953,354,77,288,571,9.0,9.0,22.0,7,4150.0,17.0,383,,,3840.0
speieju01,1998,274,19,10,0,0,0,10,990.0,307,165,57,116,283,18.0,17.0,22.0,4,1418.0,78.0,173,5.0,16.0,1259.0
sullisc01,1995,294,18,18,0,0,0,8,1293.0,363,177,50,158,361,24.0,25.0,34.0,2,1803.0,71.0,187,2.0,5.0,1604.0
alberma01,2006,237,19,29,23,0,0,0,1146.0,407,214,39,180,274,16.0,15.0,18.0,0,1709.0,49.0,227,21.0,15.0,1475.0
beltrfr01,2002,56,2,2,0,0,0,1,184.0,61,40,13,43,59,2.0,4.0,2.0,0,286.0,17.0,42,7.0,3.0,231.0
thurmma01,1983,222,36,39,95,6,3,13,2073.0,735,283,57,227,262,24.0,7.0,7.0,4,2947.0,50.0,326,,,2713.0
hillsh01,2004,40,8,16,40,0,0,0,655.0,249,120,18,70,137,6.0,5.0,11.0,1,965.0,0.0,132,9.0,8.0,867.0
stephga01,1996,79,30,21,67,5,2,0,1296.0,447,213,57,152,283,2.0,3.0,16.0,3,1856.0,3.0,226,6.0,7.0,1675.0
freyst01,1989,252,18,10,0,0,0,27,724.0,233,99,24,126,131,18.0,9.0,10.0,2,1063.0,97.0,116,,,927.0
ueharko01,2009,294,15,15,12,0,0,61,1051.0,250,95,42,46,412,4.0,4.0,2.0,0,1340.0,147.0,100,8.0,7.0,1277.0
ohkato01,1999,124,33,44,115,4,0,0,1997.0,750,290,78,171,390,19.0,18.0,22.0,2,2868.0,6.0,336,28.0,15.0,2632.0
tabakje01,1994,131,6,5,0,0,0,2,434.0,125,68,15,81,116,8.0,6.0,10.0,0,636.0,31.0,78,,,545.0
lampde01,1977,198,46,55,145,20,7,5,2920.0,1055,416,62,294,403,32.0,22.0,19.0,4,4160.0,26.0,473,,,3847.0
pooleji02,1990,186,9,6,0,0,0,3,531.0,141,64,17,70,135,13.0,6.0,2.0,1,729.0,40.0,77,,,657.0
draveda01,1982,217,60,55,137,27,9,10,3038.0,927,352,91,303,534,26.0,9.0,15.0,8,4167.0,37.0,397,,,3849.0
hanrajo01,2007,353,22,17,11,0,0,96,1192.0,359,165,36,192,436,10.0,37.0,10.0,1,1730.0,207.0,178,8.0,11.0,1509.0
mlickda01,1992,119,23,28,66,1,1,1,1438.0,483,212,58,185,386,17.0,20.0,18.0,2,2086.0,17.0,237,,,1883.0
milletr02,1996,105,5,6,5,0,0,2,408.0,170,82,16,70,86,3.0,6.0,10.0,0,645.0,28.0,89,1.0,1.0,563.0
jimenjo01,1998,298,23,37,38,2,2,102,1455.0,527,251,40,172,298,21.0,22.0,23.0,1,2137.0,213.0,272,14.0,8.0,1920.0
bellhe01,2004,304,19,19,0,0,0,44,1048.0,309,132,25,112,357,11.0,11.0,6.0,1,1431.0,103.0,137,13.0,3.0,1297.0
zagurmi01,2007,82,1,0,0,0,0,0,207.0,74,47,10,38,70,2.0,8.0,4.0,0,315.0,21.0,48,4.0,7.0,262.0
beckejo02,2001,139,57,45,136,3,2,0,2441.0,720,348,91,297,765,12.0,33.0,27.0,2,3405.0,1.0,386,29.0,12.0,3040.0
fosteke01,1993,91,32,29,83,2,0,0,1476.0,479,262,86,210,401,12.0,10.0,11.0,3,2123.0,2.0,280,,,1902.0
linceti01,2007,189,79,56,188,8,5,0,3642.0,1025,447,89,469,1317,23.0,73.0,29.0,4,5073.0,0.0,480,61.0,27.0,4487.0
mclaubo01,1976,135,10,16,19,4,2,9,794.0,284,130,19,96,161,15.0,12.0,13.0,2,1157.0,56.0,155,,,1048.0
walkeja01,1997,113,4,5,2,0,0,1,312.0,108,63,20,32,79,4.0,3.0,9.0,1,458.0,33.0,67,0.0,1.0,416.0
williwo02,1993,166,28,34,76,2,1,0,1840.0,589,293,88,251,439,12.0,17.0,13.0,2,2639.0,33.0,308,,,2375.0
armstja01,1988,150,40,64,128,4,1,0,2330.0,798,396,99,317,503,21.0,25.0,18.0,13,3409.0,10.0,435,,,3074.0
silvaca01,2002,259,55,46,125,5,2,2,2835.0,1122,453,117,171,395,21.0,25.0,31.0,3,4008.0,38.0,489,35.0,21.0,3750.0
onealra01,1984,116,16,19,46,2,0,3,1181.0,403,193,45,131,218,18.0,33.0,9.0,1,1677.0,20.0,217,,,1537.0
tananfr01,1973,175,84,61,170,83,23,0,3963.0,1145,420,119,352,1074,24.0,32.0,45.0,12,5393.0,3.0,463,,,4996.0
bensokr01,1999,137,47,53,137,5,2,0,2550.0,871,404,87,316,604,30.0,22.0,30.0,2,3681.0,0.0,458,23.0,19.0,3293.0
laskebi01,1982,142,41,53,116,10,1,1,2163.0,752,329,76,204,308,14.0,10.0,13.0,5,3064.0,10.0,366,,,2847.0
blevije01,2007,214,8,6,0,0,0,2,621.0,182,77,21,78,187,10.0,2.0,10.0,0,874.0,51.0,86,10.0,8.0,768.0
correke01,2003,170,14,22,46,0,0,0,1194.0,426,203,50,168,289,13.0,10.0,18.0,1,1775.0,27.0,213,17.0,17.0,1555.0
wangch01,2005,109,55,26,104,4,1,1,2012.0,701,310,41,197,310,10.0,21.0,21.0,2,2817.0,3.0,324,11.0,13.0,2575.0
staufti01,2005,64,14,19,38,0,0,0,751.0,246,113,26,94,171,6.0,1.0,10.0,0,1063.0,12.0,119,7.0,1.0,951.0
rileyma01,1999,19,4,4,18,0,0,0,255.0,84,51,16,62,74,0.0,2.0,1.0,2,392.0,0.0,54,1.0,0.0,328.0
martipe02,1992,185,65,39,120,20,8,3,2737.0,702,304,72,306,970,16.0,23.0,38.0,4,3691.0,22.0,338,,,3347.0
splitpa01,1970,168,62,62,153,44,12,1,3048.0,1021,400,68,316,506,28.0,23.0,15.0,2,4286.0,5.0,471,,,3955.0
learyti01,1981,61,17,20,45,4,2,0,864.0,332,131,27,84,180,7.0,11.0,10.0,4,1260.0,5.0,153,,,1166.0
mussimi01,1991,161,90,41,161,27,11,0,3413.0,1066,450,117,274,760,9.0,19.0,11.0,1,4632.0,0.0,471,,,4347.0
searara01,1981,126,5,6,0,0,0,9,492.0,152,62,11,85,117,14.0,5.0,2.0,1,714.0,58.0,66,,,627.0
benitar01,1994,284,15,19,0,0,0,59,875.0,189,102,31,170,411,13.0,7.0,11.0,1,1227.0,149.0,108,,,1046.0
brantje01,1988,299,29,20,18,0,0,42,1516.0,457,182,50,219,384,32.0,15.0,21.0,11,2159.0,129.0,200,,,1919.0
nolasri01,2006,164,64,51,148,6,2,0,2767.0,976,461,118,213,786,29.0,22.0,24.0,3,3921.0,0.0,500,41.0,35.0,3608.0
